"country_code","country","region","series_id","series_label","episode_id","episode_label","phase","start_year","end_year","start_date","end_date","duration_years","average_growth","cumulative_growth","start_index_value","end_index_value","episode_index_end_100"
"BWA","Botswana","Sub Saharan Africa","maddison_gdp","Maddison GDP",2,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.055804253914824,-0.055804253914824,23814413.5947191,22485468.0116468,94.4195746085176
"BWA","Botswana","Sub Saharan Africa","maddison_gdp","Maddison GDP",3,"2009-2011","expansion",2009,2011,2009-01-01,2011-01-01,2,0.0971142818401118,0.203493711849057,22485468.0116468,27061119.36,120.349371184906
"BWA","Botswana","Sub Saharan Africa","maddison_gdp","Maddison GDP",4,"2011-2012","contraction",2011,2012,2011-01-01,2012-01-01,1,-0.00170992342634013,-0.00170992342634013,27061119.36,27014846.9180634,99.829007657366
"BWA","Botswana","Sub Saharan Africa","maddison_gdp","Maddison GDP",5,"2012-2014","expansion",2012,2014,2012-01-01,2014-01-01,2,0.0840000075770013,0.17432539752784,27014846.9180634,31724220.8462085,117.432539752784
"BWA","Botswana","Sub Saharan Africa","maddison_gdp","Maddison GDP",6,"2014-2015","contraction",2014,2015,2014-01-01,2015-01-01,1,-0.0485101186233253,-0.0485101186233253,31724220.8462085,30185275.1297263,95.1489881376675
"BWA","Botswana","Sub Saharan Africa","maddison_gdp","Maddison GDP",7,"2015-2019","expansion",2015,2019,2015-01-01,2019-01-01,4,0.0463450021437231,0.198147359512034,30185275.1297263,36166407.6928259,119.814735951203
"BWA","Botswana","Sub Saharan Africa","maddison_gdp","Maddison GDP",8,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0872599637214266,-0.0872599637214266,36166407.6928259,33010528.2696156,91.2740036278573
"BWA","Botswana","Sub Saharan Africa","maddison_gdp","Maddison GDP",9,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0913649333600538,0.190346525658691,33010528.2696156,39293967.6358949,119.034652565869
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",1,"1950-1961","expansion",1950,1961,1950-01-01,1961-01-01,11,0.0343725473843337,0.449772895641297,1646820,2387515,144.97728956413
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",2,"1961-1963","contraction",1961,1963,1961-01-01,1963-01-01,2,-0.0147837299328397,-0.0295030607137546,2387515,2317076,97.0496939286245
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",3,"1963-1970","expansion",1963,1970,1963-01-01,1970-01-01,7,0.0261683658393422,0.196858454362308,2317076,2773212,119.685845436231
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",4,"1970-1972","contraction",1970,1972,1970-01-01,1972-01-01,2,-0.0250117143131569,-0.0494286048091527,2773212,2636136,95.0571395190847
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",5,"1972-1973","expansion",1972,1973,1972-01-01,1973-01-01,1,0.0458090933092981,0.0458090933092981,2636136,2756895,104.58090933093
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",6,"1973-1974","contraction",1973,1974,1973-01-01,1974-01-01,1,-0.0300689725216231,-0.0300689725216231,2756895,2673998,96.9931027478377
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",7,"1974-1978","expansion",1974,1978,1974-01-01,1978-01-01,4,0.0388816696099801,0.163258162496756,2673998,3110550,116.325816249676
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",8,"1978-1980","contraction",1978,1980,1978-01-01,1980-01-01,2,-0.0346204069017754,-0.0681178569706322,3110550,2898666,93.1882143029368
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",9,"1980-1982","expansion",1980,1982,1980-01-01,1982-01-01,2,0.016214706351299,0.0326902099103519,2898666,2993424,103.269020991035
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",10,"1982-1983","contraction",1982,1983,1982-01-01,1983-01-01,1,-0.0612706385730856,-0.0612706385730856,2993424,2810015,93.8729361426914
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",11,"1983-1986","expansion",1983,1986,1983-01-01,1986-01-01,3,0.0470852586820824,0.147520564836843,2810015,3224550,114.752056483684
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",12,"1986-1987","contraction",1986,1987,1986-01-01,1987-01-01,1,-0.0493436293436293,-0.0493436293436293,3224550,3065439,95.0656370656371
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",13,"1987-1989","expansion",1987,1989,1987-01-01,1989-01-01,2,0.0233100609128853,0.0471583352335505,3065439,3210000,104.715833523355
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",14,"1989-1990","contraction",1989,1990,1989-01-01,1990-01-01,1,-0.0168364485981308,-0.0168364485981308,3210000,3155955,98.3163551401869
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",15,"1990-1991","expansion",1990,1991,1990-01-01,1991-01-01,1,0.0127535640681353,0.0127535640681353,3155955,3196204.67428865,101.275356406814
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",16,"1991-1993","contraction",1991,1993,1991-01-01,1993-01-01,2,-0.00856483698703581,-0.0170799656970277,3196204.67428865,3141613.60809112,98.2920034302972
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",17,"1993-1995","expansion",1993,1995,1993-01-01,1995-01-01,2,0.0506630855763743,0.103892800099638,3141613.60809112,3468004.64266684,110.389280009964
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",18,"1995-1996","contraction",1995,1996,1995-01-01,1996-01-01,1,-0.0747761685541857,-0.0747761685541857,3468004.64266684,3208680.54296008,92.5223831445814
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",19,"1996-2001","expansion",1996,2001,1996-01-01,2001-01-01,5,0.0379557037904758,0.20344883894182,3208680.54296008,3861482.87396052,120.344883894182
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",20,"2001-2003","contraction",2001,2003,2001-01-01,2003-01-01,2,-0.0387954282874656,-0.0770887793961776,3861482.87396052,3563805.87254766,92.2911220603822
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",21,"2003-2012","expansion",2003,2012,2003-01-01,2012-01-01,9,0.0296006121004936,0.299793581822842,3563805.87254766,4632212,129.979358182284
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",22,"2012-2013","contraction",2012,2013,2012-01-01,2013-01-01,1,-0.36753995715222,-0.36753995715222,4632212,2929689,63.246004284778
"CAF","Central African Republic","Sub Saharan Africa","maddison_gdp","Maddison GDP",23,"2013-2022","expansion",2013,2022,2013-01-01,2022-01-01,9,0.0280346938831117,0.280701362427878,2929689,3752056.69378997,128.070136242788
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",1,"1820-1871","expansion",1820,1871,1820-01-01,1871-01-01,51,0.0436339446305018,8.04141068294077,1175856,10631397,904.141068294077
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",2,"1871-1872","contraction",1871,1872,1871-01-01,1872-01-01,1,-0.0106041567255931,-0.0106041567255931,10631397,10518660,98.9395843274407
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",3,"1872-1874","expansion",1872,1874,1872-01-01,1874-01-01,2,0.0623330070623815,0.127088431416169,10518660,11855460,112.708843141617
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",4,"1874-1876","contraction",1874,1876,1874-01-01,1876-01-01,2,-0.0453498783416793,-0.089124504658613,11855460,10798848,91.0875495341387
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",5,"1876-1877","expansion",1876,1877,1876-01-01,1877-01-01,1,0.0666463682052012,0.0666463682052012,10798848,11518552,106.66463682052
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",6,"1877-1878","contraction",1877,1878,1877-01-01,1878-01-01,1,-0.038716324760265,-0.038716324760265,11518552,11072596,96.1283675239735
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",7,"1878-1884","expansion",1878,1884,1878-01-01,1884-01-01,6,0.0687333773908155,0.48276447546718,11072596,16418052,148.276447546718
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",8,"1884-1885","contraction",1884,1885,1884-01-01,1885-01-01,1,-0.0610052885689484,-0.0610052885689484,16418052,15416464,93.8994711431052
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",9,"1885-1891","expansion",1885,1891,1885-01-01,1891-01-01,6,0.0366388919620163,0.238447415697919,15416464,19092480,123.844741569792
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",10,"1891-1893","contraction",1891,1893,1891-01-01,1893-01-01,2,-0.00590034762383962,-0.0117658889782783,19092480,18867840,98.8234111021722
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",11,"1893-1894","expansion",1893,1894,1893-01-01,1894-01-01,1,0.0468446308639463,0.0468446308639463,18867840,19751697,104.684463086395
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",12,"1894-1896","contraction",1894,1896,1894-01-01,1896-01-01,2,-0.0184103809560451,-0.0365361518050829,19751697,19030046,96.3463848194917
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",13,"1896-1907","expansion",1896,1907,1896-01-01,1907-01-01,11,0.0721720713035727,1.14100859241223,19030046,40743492,214.100859241223
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",14,"1907-1908","contraction",1907,1908,1907-01-01,1908-01-01,1,-0.0478670311322358,-0.0478670311322358,40743492,38793222,95.2132968867764
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",15,"1908-1913","expansion",1908,1913,1908-01-01,1913-01-01,5,0.0750282995970483,0.434657219243094,38793222,55654976,143.465721924309
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",16,"1913-1914","contraction",1913,1914,1913-01-01,1914-01-01,1,-0.0670252377792778,-0.0670252377792778,55654976,51924688,93.2974762220722
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",17,"1914-1917","expansion",1914,1917,1914-01-01,1917-01-01,3,0.0687853159787997,0.219918374858603,51924688,63343881,121.99183748586
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",18,"1917-1921","contraction",1917,1921,1917-01-01,1921-01-01,4,-0.0648562201580598,-0.237356043908961,63343881,48308828,76.2643956091039
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",19,"1921-1928","expansion",1921,1928,1921-01-01,1928-01-01,7,0.0817119886938836,0.724780158193861,48308828,83322108,172.478015819386
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",20,"1928-1933","contraction",1928,1933,1928-01-01,1933-01-01,5,-0.0663575867171548,-0.29602275544925,83322108,58656868,70.397724455075
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",21,"1933-1944","expansion",1933,1944,1933-01-01,1944-01-01,11,0.0871012345524273,1.48133862176208,58656868,145547552,248.133862176208
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",22,"1944-1946","contraction",1944,1946,1944-01-01,1946-01-01,2,-0.0206586361736005,-0.0409977352281404,145547552,139580432,95.900226477186
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",23,"1946-1953","expansion",1946,1953,1946-01-01,1953-01-01,7,0.0477551208621738,0.384317468296702,139580432,193223630.25,138.43174682967
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",24,"1953-1954","contraction",1953,1954,1953-01-01,1954-01-01,1,-0.00691236164164755,-0.00691236164164755,193223630.25,191887998.64,99.3087638358353
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",25,"1954-1981","expansion",1954,1981,1954-01-01,1981-01-01,27,0.0466329453480919,2.40706247724509,191887998.64,653774400,340.706247724509
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",26,"1981-1982","contraction",1981,1982,1981-01-01,1982-01-01,1,-0.0304713875306221,-0.0304713875306221,653774400,633852986.9,96.9528612469378
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",27,"1982-1990","expansion",1982,1990,1982-01-01,1990-01-01,8,0.0353501475616045,0.318912818078888,633852986.9,835996829.2,131.891281807889
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",28,"1990-1991","contraction",1990,1991,1990-01-01,1991-01-01,1,-0.0188070014108002,-0.0188070014108002,835996829.2,820274235.653811,98.11929985892
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",29,"1991-2008","expansion",1991,2008,1991-01-01,2008-01-01,17,0.0319387134732068,0.704233412975212,820274235.653811,1397938760.20393,170.423341297521
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",30,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0267541616157981,-0.0267541616157981,1397938760.20393,1360538080.68444,97.3245838384202
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",31,"2009-2019","expansion",2009,2019,2009-01-01,2019-01-01,10,0.0230969652872625,0.256016451612146,1360538080.68444,1708858212.38447,125.601645161215
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",32,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0507435786568737,-0.0507435786568737,1708858212.38447,1622144631.2709,94.9256421343126
"CAN","Canada","Western Offshoots","maddison_gdp","Maddison GDP",33,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0420400167394789,0.0857821425111844,1622144631.2709,1761295673.20433,108.578214251118
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",1,"1-1852","expansion",1,1852,1-01-01,1852-01-01,1851,0.00260882150231412,19.5185506869246,286800,5884720.33700998,2051.85506869246
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",2,"1852-1854","contraction",1852,1854,1852-01-01,1854-01-01,2,-0.0337041857792201,-0.0663518135499959,5884720.33700998,5494258.47041482,93.3648186450004
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",3,"1854-1861","expansion",1854,1861,1854-01-01,1861-01-01,7,0.0453354594997257,0.354421440432668,5494258.47041482,7441541.47160863,135.442144043267
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",4,"1861-1862","contraction",1861,1862,1861-01-01,1862-01-01,1,-0.0373581042129206,-0.0373581042129206,7441541.47160863,7163539.5898075,96.2641895787079
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",5,"1862-1863","expansion",1862,1863,1862-01-01,1863-01-01,1,0.0256480072565464,0.0256480072565464,7163539.5898075,7347270.10518944,102.564800725655
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",6,"1863-1865","contraction",1863,1865,1863-01-01,1865-01-01,2,-0.00995372539553202,-0.0198974435809551,7347270.10518944,7201078.2127974,98.0102556419045
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",7,"1865-1866","expansion",1865,1866,1865-01-01,1866-01-01,1,0.0135317711720051,0.0135317711720051,7201078.2127974,7298521.55536468,101.353177117201
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",8,"1866-1867","contraction",1866,1867,1866-01-01,1867-01-01,1,-0.0191327058142752,-0.0191327058142752,7298521.55536468,7158881.08956674,98.0867294185725
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",9,"1867-1869","expansion",1867,1869,1867-01-01,1869-01-01,2,0.0603861791537863,0.121023573388176,7158881.08956674,8025274.46048715,112.102357338818
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",10,"1869-1870","contraction",1869,1870,1869-01-01,1870-01-01,1,-0.0226041933538721,-0.0226041933538721,8025274.46048715,7843869.6048644,97.7395806646128
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",11,"1870-1876","expansion",1870,1876,1870-01-01,1876-01-01,6,0.0528649662327547,0.359290621077329,7843869.6048644,10662098.3868457,135.929062107733
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",12,"1876-1878","contraction",1876,1878,1876-01-01,1878-01-01,2,-0.0426693946721143,-0.0835949316173318,10662098.3868457,9770801.00130009,91.6405068382668
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",13,"1878-1887","expansion",1878,1887,1878-01-01,1887-01-01,9,0.0499410540263855,0.544641803571054,9770801.00130009,15092387.680982,154.464180357105
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",14,"1887-1888","contraction",1887,1888,1887-01-01,1888-01-01,1,-0.0065679483443789,-0.0065679483443789,15092387.680982,14993261.6583,99.3432051655621
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",15,"1888-1890","expansion",1888,1890,1888-01-01,1890-01-01,2,0.0223572777427347,0.0449897499603764,14993261.6583,15667804.7513974,104.498974996038
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",16,"1890-1891","contraction",1890,1891,1890-01-01,1891-01-01,1,-0.0657018404901658,-0.0657018404901658,15667804.7513974,14638401.14279,93.4298159509834
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",17,"1891-1898","expansion",1891,1898,1891-01-01,1898-01-01,7,0.0512662159608663,0.416489619768672,14638401.14279,20735143.268772,141.648961976867
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",18,"1898-1899","contraction",1898,1899,1898-01-01,1899-01-01,1,-0.00272353521031765,-0.00272353521031765,20735143.268772,20678670.3759885,99.7276464789682
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",19,"1899-1900","expansion",1899,1900,1899-01-01,1900-01-01,1,0.055138831851276,0.055138831851276,20678670.3759885,21818868.1047581,105.513883185128
"CHE","Switzerland","Western Europe","maddison_gdp","Maddison GDP",20,"1900-1901","contraction",1900,1901,1900-01-01,1901-01-01,1,-0.0201738408038353,-0.0201738408038353,21818868.1047581,21378697.7330928,97.9826159196165
