"source_label","disaster_key","disaster_label","country_code","country","start_year","end_year","cumulative_growth","duration_years","is_venezuela","horizon_years_after_end","endpoint_year","horizon_index_start_100","horizon_years","horizon_label","fall_magnitude","horizon_ratio_to_start","total_years_from_start","horizon_cagr","post_disaster_ratio_to_end","post_disaster_cagr","highlight","reference_label","is_source_reference"
"WDI (PIB per cápita)","wdi_KWT_9","Kuwait (1989-1991)","KWT","Kuwait",1989,1991,-0.285907070936286,2,FALSE,10,2001,147.386665947044,10,"10 años después",0.285907070936286,1.47386665947044,12,0.0328522094785912,2.06397038744369,0.0751531860026327,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ETH_12","Ethiopia (1987-1992)","ETH","Ethiopia",1987,1992,-0.285609333755594,5,FALSE,10,2002,87.9614745498503,10,"10 años después",0.285609333755594,0.879614745498503,15,-0.0085149577381044,1.23127972839103,0.0210233470934593,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_COG_8","Congo, Rep. (1984-1994)","COG","Congo, Rep.",1984,1994,-0.284822019292559,10,FALSE,10,2004,71.1407421260544,10,"10 años después",0.284822019292559,0.711407421260544,20,-0.0168813846004885,0.99472780266086,-0.000528474749430075,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_UZB_2","Uzbekistan (1989-1996)","UZB","Uzbekistan",1989,1996,-0.283076693629837,7,FALSE,10,2006,103.864583106416,10,"10 años después",0.283076693629837,1.03864583106416,17,0.00223294692028353,1.44875445090899,0.0377660964988251,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GHA_10","Ghana (1978-1983)","GHA","Ghana",1978,1983,-0.275227346724788,5,FALSE,10,1993,94.2419728076732,10,"10 años después",0.275227346724788,0.942419728076732,15,-0.00394583016880579,1.300297029445,0.026607084705693,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_BOL_2","Bolivia (1977-1986)","BOL","Bolivia",1977,1986,-0.268862856802168,9,FALSE,10,1996,87.2455449869847,10,"10 años después",0.268862856802168,0.872455449869847,19,-0.00715552312022072,1.19328563455813,0.0178281108210521,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GRC_13","Greece (2007-2013)","GRC","Greece",2007,2013,-0.263990065478214,6,FALSE,10,2023,87.808183229388,10,"10 años después",0.263990065478214,0.87808183229388,16,-0.00809304148333734,1.19302986428356,0.0178062924666693,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GAB_6","Gabon (1984-1987)","GAB","Gabon",1984,1987,-0.261101141459161,3,FALSE,10,1997,93.0434379460594,10,"10 años después",0.261101141459161,0.930434379460594,13,-0.00553108744992337,1.25921750819591,0.0233167322890839,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TGO_12","Togo (1989-1993)","TGO","Togo",1989,1993,-0.254630485447047,4,FALSE,10,2003,96.7651803691645,10,"10 años después",0.254630485447047,0.967651803691644,14,-0.00234602686346086,1.29821757503996,0.0264427899004844,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_NER_6","Niger (1971-1973)","NER","Niger",1971,1973,-0.254186713971129,2,FALSE,10,1983,74.7160358033339,10,"10 años después",0.254186713971129,0.747160358033339,12,-0.0239970017779116,1.00180617861025,0.000180471226082446,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_NGA_2","Nigeria (1965-1968)","NGA","Nigeria",1965,1968,-0.253209646996592,3,FALSE,10,1978,127.641824944002,10,"10 años después",0.253209646996592,1.27641824944002,13,0.0189510192408349,1.70920559472492,0.0550655205731405,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ARE_16","United Arab Emirates (2006-2010)","ARE","United Arab Emirates",2006,2010,-0.252536311997521,4,FALSE,10,2020,70.4193735304177,10,"10 años después",0.252536311997521,0.704193735304177,14,-0.0247389754437651,0.942110963525283,-0.00594547685055891,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CIV_11","Cote d'Ivoire (1985-1994)","CIV","Cote d'Ivoire",1985,1994,-0.252269671151677,9,FALSE,10,2004,67.9057367633182,10,"10 años después",0.252269671151677,0.679057367633182,19,-0.0201649473272397,0.908158117217322,-0.00958742254515366,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GAB_10","Gabon (1998-2006)","GAB","Gabon",1998,2006,-0.248632193708472,8,FALSE,10,2016,78.1230365071281,10,"10 años después",0.248632193708472,0.781230365071281,18,-0.0136222114273095,1.03974426177127,0.00390508312177396,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_VEN_70","Venezuela (1977-1985)","VEN","Venezuela",1977,1985,-0.246708124123997,8,TRUE,10,1995,79.5620943387625,10,"10 años después",0.246708124123997,0.795620943387625,18,-0.0126214730559827,1.05619212003634,0.0054819814288416,"Venezuela","",FALSE
"WDI (PIB per cápita)","wdi_MDG_7","Madagascar (1979-1987)","MDG","Madagascar",1979,1987,-0.24300200583002,8,FALSE,10,1997,64.5193090763293,10,"10 años después",0.24300200583002,0.645193090763293,18,-0.024050814400195,0.852304888166478,-0.0158540764366925,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GNB_12","Guinea-Bissau (1997-1998)","GNB","Guinea-Bissau",1997,1998,-0.238778523409397,1,FALSE,10,2008,92.1913392108675,10,"10 años después",0.238778523409397,0.921913392108675,11,-0.00736402396216618,1.21109745384193,0.0193372829318128,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_MNG_2","Mongolia (1989-1993)","MNG","Mongolia",1989,1993,-0.23794563277286,4,FALSE,10,2003,95.4216165544347,10,"10 años después",0.23794563277286,0.954216165544347,14,-0.00334190654218769,1.25216284635494,0.0227419770608654,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_EST_1","Estonia (1991-1993)","EST","Estonia",1991,1993,-0.223526680310649,2,FALSE,10,2003,143.843323641825,10,"10 años después",0.223526680310649,1.43843323641825,12,0.0307598076096931,1.85252113619787,0.0635950738213593,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_MDG_5","Madagascar (1971-1978)","MDG","Madagascar",1971,1978,-0.222731643161847,7,FALSE,10,1988,63.0002754187006,10,"10 años después",0.222731643161847,0.630002754187006,17,-0.0268122926201514,0.810534416645742,-0.0207870551835232,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_BGR_2","Bulgaria (1988-1993)","BGR","Bulgaria",1988,1993,-0.22069053637546,5,FALSE,10,2003,92.4624751540927,10,"10 años después",0.22069053637546,0.924624751540927,15,-0.00521086262574633,1.18646673073946,0.0172449826985615,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_BHR_4","Bahrain (1977-1982)","BHR","Bahrain",1977,1982,-0.220006556632658,5,FALSE,10,1992,92.4407151416688,10,"10 años después",0.220006556632658,0.924407151416688,15,-0.00522647184209701,1.18514733588771,0.0171318046494155,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ARG_17","Argentina (1998-2002)","ARG","Argentina",1998,2002,-0.219121951925802,4,FALSE,10,2012,121.203563049386,10,"10 años después",0.219121951925802,1.21203563049386,14,0.0138305756934041,1.55214458068451,0.0449444828100649,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_BGD_8","Bangladesh (1970-1972)","BGD","Bangladesh",1970,1972,-0.216187796626027,2,FALSE,10,1982,88.3264955582323,10,"10 años después",0.216187796626027,0.883264955582323,12,-0.0102908547575394,1.12688339347136,0.0120172096864533,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CHL_6","Chile (1971-1975)","CHL","Chile",1971,1975,-0.214471221187694,4,FALSE,10,1985,95.4022204662178,10,"10 años después",0.214471221187694,0.954022204662178,14,-0.00335637847483616,1.21449682098806,0.019623034728,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_KHM_3","Cambodia (1978-1982)","KHM","Cambodia",1978,1982,-0.211373566596198,4,FALSE,10,1992,103.203146747632,10,"10 años después",0.211373566596198,1.03203146747632,14,0.00225462058134007,1.30864427536617,0.0272642181850471,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_URY_9","Uruguay (1981-1984)","URY","Uruguay",1981,1984,-0.210010644658055,3,FALSE,10,1994,112.888798639328,10,"10 años después",0.210010644658055,1.12888798639328,13,0.00936923949650459,1.42899138926326,0.0363416705790489,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_KWT_17","Kuwait (2006-2010)","KWT","Kuwait",2006,2010,-0.208310516228402,4,FALSE,10,2020,62.0875019931648,10,"10 años después",0.208310516228402,0.620875019931648,14,-0.0334716775989894,0.78424057999837,-0.024010981672673,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GHA_8","Ghana (1974-1977)","GHA","Ghana",1974,1977,-0.208177363184428,3,FALSE,10,1987,69.3176764388636,10,"10 años después",0.208177363184428,0.693176764388636,13,-0.0277963874648086,0.875419231731421,-0.0132171151198476,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CIV_13","Cote d'Ivoire (1998-2003)","CIV","Cote d'Ivoire",1998,2003,-0.202847948176945,5,FALSE,10,2013,90.262467736042,10,"10 años después",0.202847948176945,0.90262467736042,15,-0.00680662604116988,1.1323118033707,0.0125036638939324,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_IRQ_12","Iraq (1982-1985)","IRQ","Iraq",1982,1985,-0.201953825324455,3,FALSE,10,1995,69.2228227409503,10,"10 años después",0.201953825324455,0.692228227409503,13,-0.027898787142047,0.867403728475908,-0.0141243765817322,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_MMR_8","Myanmar (1985-1988)","MMR","Myanmar",1985,1988,-0.201177630440163,3,FALSE,10,1998,117.437818472603,10,"10 años después",0.201177630440163,1.17437818472603,13,0.012441280055596,1.47013682825774,0.0392876719779962,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TGO_8","Togo (1980-1983)","TGO","Togo",1980,1983,-0.200882767457536,3,FALSE,10,1993,62.4075777390615,10,"10 años después",0.200882767457536,0.624075777390615,13,-0.0356181568907845,0.780956475441108,-0.0244204613915812,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CAF_17","Central African Republic (1988-1993)","CAF","Central African Republic",1988,1993,-0.19924273532225,5,FALSE,10,2003,75.876890876122,10,"10 años después",0.19924273532225,0.75876890876122,15,-0.01823555070146,0.947564189837943,-0.00537158096522117,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ZWE_11","Zimbabwe (1974-1978)","ZWE","Zimbabwe",1974,1978,-0.193862250254076,4,FALSE,10,1988,88.9385706366279,10,"10 años después",0.193862250254076,0.889385706366279,14,-0.00833820500743609,1.1032676569812,0.00987608716910637,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_NER_14","Niger (1988-1997)","NER","Niger",1988,1997,-0.191967766500572,9,FALSE,10,2007,83.155389844044,10,"10 años después",0.191967766500572,0.831553898440439,19,-0.00966140277824845,1.0291098101856,0.0028735373760036,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GTM_4","Guatemala (1980-1986)","GTM","Guatemala",1980,1986,-0.191018583948737,6,FALSE,10,1996,90.2942438264363,10,"10 años después",0.191018583948737,0.902942438264363,16,-0.00636071400268545,1.11614731852771,0.0110488790596268,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_PAN_6","Panama (1986-1989)","PAN","Panama",1986,1989,-0.190980572223957,3,FALSE,10,1999,118.958913631205,10,"10 años después",0.190980572223957,1.18958913631205,13,0.013444029376624,1.47040861500962,0.0393068838716846,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_PHL_2","Philippines (1982-1985)","PHL","Philippines",1982,1985,-0.18990900525366,3,FALSE,10,1995,89.235217122311,10,"10 años después",0.18990900525366,0.89235217122311,13,-0.00872284205443552,1.1015456004452,0.00971834789185189,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SDN_8","Sudan (1977-1980)","SDN","Sudan",1977,1980,-0.189862533018711,3,FALSE,10,1990,82.8043606282578,10,"10 años después",0.189862533018711,0.828043606282578,13,-0.0144097453184978,1.02210259373389,0.00218857864978417,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_VEN_80","Venezuela (2001-2003)","VEN","Venezuela",2001,2003,-0.188975855520166,2,TRUE,10,2013,113.572855409056,10,"10 años después",0.188975855520166,1.13572855409056,12,0.0106626403082211,1.40036343162013,0.0342465387178321,"Venezuela","",FALSE
"WDI (PIB per cápita)","wdi_EST_5","Estonia (2007-2009)","EST","Estonia",2007,2009,-0.186315237628808,2,FALSE,10,2019,117.307922298582,10,"10 años después",0.186315237628808,1.17307922298582,12,0.0133915497530501,1.44168758865202,0.0372587711954568,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_DMA_1","Dominica (1978-1979)","DMA","Dominica",1978,1979,-0.1862224909723,1,FALSE,10,1989,147.011747912619,10,"10 años después",0.1862224909723,1.47011747912619,11,0.0356519373505551,1.8065349101165,0.0609248838406629,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_MLI_9","Mali (1981-1984)","MLI","Mali",1981,1984,-0.184971009563738,3,FALSE,10,1994,95.8598970334155,10,"10 años después",0.184971009563738,0.958598970334155,13,-0.0032472137749634,1.17615321857575,0.0163572515475296,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CYP_8","Cyprus (2008-2014)","CYP","Cyprus",2008,2014,-0.184910452910263,6,FALSE,10,2024,118.827450452361,10,"10 años después",0.184910452910263,1.18827450452361,16,0.0108397197969703,1.45784534811705,0.0384154605446334,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CHL_8","Chile (1981-1983)","CHL","Chile",1981,1983,-0.183000658944998,2,FALSE,10,1993,132.790052023773,10,"10 años después",0.183000658944998,1.32790052023773,12,0.023914740136816,1.62533854497727,0.0497705462893252,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ETH_10","Ethiopia (1983-1985)","ETH","Ethiopia",1983,1985,-0.182278593287662,2,FALSE,10,1995,76.4274754953121,10,"10 años después",0.182278593287662,0.764274754953121,12,-0.0221532585364514,0.934639534540131,-0.00673664126469997,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GNB_4","Guinea-Bissau (1978-1980)","GNB","Guinea-Bissau",1978,1980,-0.181641923077685,2,FALSE,10,1990,113.266698882712,10,"10 años después",0.181641923077685,1.13266698882712,12,0.0104353237264234,1.38407259703095,0.0330370243077032,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LVA_3","Latvia (2007-2010)","LVA","Latvia",2007,2010,-0.180262837325821,3,FALSE,10,2020,116.320702094171,10,"10 años después",0.180262837325821,1.16320702094171,13,0.0116971803709658,1.41899998427185,0.0356147779249709,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_OMN_18","Oman (2009-2014)","OMN","Oman",2009,2014,-0.179366298752236,5,FALSE,10,2024,76.0206004491791,10,"10 años después",0.179366298752236,0.760206004491791,15,-0.0181116970946567,0.926364592796892,-0.0076195621408357,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TCD_12","Chad (1992-1993)","TCD","Chad",1992,1993,-0.176741907151847,1,FALSE,10,2003,101.343767777891,10,"10 años después",0.176741907151847,1.01343767777891,11,0.00121420864071098,1.2310084608738,0.0210008503427213,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SLE_16","Sierra Leone (1991-1992)","SLE","Sierra Leone",1991,1992,-0.174597698249032,1,FALSE,10,2002,76.3906945002225,10,"10 años después",0.174597698249032,0.763906945002225,11,-0.0241853938825123,0.925496504409681,-0.00771259650680856,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_HRV_1","Croatia (1991-1993)","HRV","Croatia",1991,1993,-0.172356882769868,2,FALSE,10,2003,135.406270532124,10,"10 años después",0.172356882769868,1.35406270532124,12,0.0255808384133986,1.63604659681443,0.0504601139977205,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_HUN_4","Hungary (1989-1993)","HUN","Hungary",1989,1993,-0.170704825746459,4,FALSE,10,2003,115.630665720523,10,"10 años después",0.170704825746459,1.15630665720523,14,0.0104276363127687,1.39432459406994,0.0337996690056226,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ZMB_15","Zambia (1981-1987)","ZMB","Zambia",1981,1987,-0.169747257404589,6,FALSE,10,1997,73.6007675287149,10,"10 años después",0.169747257404589,0.736007675287149,16,-0.0189748383308219,0.886486292097455,-0.0119766635785495,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SAU_10","Saudi Arabia (1991-1999)","SAU","Saudi Arabia",1991,1999,-0.16932694232846,8,FALSE,10,2009,76.9464526530029,10,"10 años después",0.16932694232846,0.769464526530029,18,-0.0144534440519188,0.926314534248788,-0.00762492486004029,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_OMN_6","Oman (1972-1973)","OMN","Oman",1972,1973,-0.166997263585133,1,FALSE,10,1983,139.424658692501,10,"10 años después",0.166997263585133,1.39424658692501,11,0.030675092465942,1.67375991215307,0.0528568237013638,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_MDG_9","Madagascar (1990-1996)","MDG","Madagascar",1990,1996,-0.165092292003228,6,FALSE,10,2006,85.7027389379196,10,"10 años después",0.165092292003228,0.857027389379196,16,-0.00959649450170785,1.0264935647025,0.00261829058057983,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SYR_18","Syrian Arab Republic (1988-1989)","SYR","Syrian Arab Republic",1988,1989,-0.164606695006472,1,FALSE,10,1999,114.469332240647,10,"10 años después",0.164606695006472,1.14469332240647,11,0.0123609325930907,1.37024478836988,0.0320002818317693,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LSO_8","Lesotho (1974-1975)","LSO","Lesotho",1974,1975,-0.164511267325274,1,FALSE,10,1985,116.134434580479,10,"10 años después",0.164511267325274,1.16134434580479,11,0.013690896592728,1.39001796240492,0.0334799160093764,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TZA_6","Tanzania (1975-1983)","TZA","Tanzania",1975,1983,-0.163890932745869,8,FALSE,10,1993,90.2704815424226,10,"10 años después",0.163890932745869,0.902704815424226,18,-0.00567051007715791,1.07964959450661,0.00769309485190339,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_BWA_8","Botswana (2008-2009)","BWA","Botswana",2008,2009,-0.158997149078875,1,FALSE,10,2019,112.878145982967,10,"10 años después",0.158997149078875,1.12878145982967,11,0.0110734707828457,1.34218505751003,0.0298672316110844,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CRI_4","Costa Rica (1979-1982)","CRI","Costa Rica",1979,1982,-0.158723576173982,3,FALSE,10,1992,101.148248941322,10,"10 años después",0.158723576173982,1.01148248941322,13,0.000878621605969521,1.20231883453137,0.0185959968701184,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GNQ_7","Equatorial Guinea (2008-2010)","GNQ","Equatorial Guinea",2008,2010,-0.158164836909316,2,FALSE,10,2020,42.7286356126643,10,"10 años después",0.158164836909316,0.427286356126643,12,-0.0684062087524984,0.507565346353458,-0.0655647860973989,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TCD_4","Chad (1969-1973)","TCD","Chad",1969,1973,-0.154764450694266,4,FALSE,10,1983,73.7298250575051,10,"10 años después",0.154764450694266,0.737298250575051,14,-0.0215335407759573,0.872299149249767,-0.0135693798457716,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GNQ_5","Equatorial Guinea (1987-1991)","GNQ","Equatorial Guinea",1987,1991,-0.153679366067332,4,FALSE,10,2001,1425.14289119571,10,"10 años después",0.153679366067332,14.2514289119571,14,0.208978166810325,16.8392785671948,0.326271227863206,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SDN_10","Sudan (1982-1985)","SDN","Sudan",1982,1985,-0.153673361132595,3,FALSE,10,1995,111.016511870359,10,"10 años después",0.153673361132595,1.11016511870359,13,0.00807153598796617,1.31174545112897,0.0275073961676717,"Otros países","",FALSE
